123,1,2021/10,Eetasia,"Intel Rules Out Fab Investment in UK, Blaming Brexit","Intel has officially ruled out the UK as the site for its planned huge expansion of chip manufacturing capability in Europe, blaming the country’s choice to leave the European Union (EU) for its decision.Pat Gelsinger, the American semiconductor giant’s CEO told the BBC Thursday (Oct. 7, 2021) that “post Brexit, we are looking to the EU countries and getting support from the EU”.The announcement is a huge blow to the UK’s manufacturing capability, coming just a day after Boris Johnson, the country’s Prime Minister, said he is targeting the UK to become a “science and technology superpower”.Gelsinger revealed earlier this year that Intel was planning to invest €80 billion in building new fabs or expanding existing facilities over the next 10 years, as well as hugely increasing capacity in the US.He told the BBC, “I have no idea whether we would have had a superior site from the UK. But we now have 70 proposals for sites across Europe from maybe ten different countries. We are hopeful we will get agreement on a site, as well as support from the EU […] before the end of this year”.It is understood sites in France, Poland, Germany, Belgium and the Netherlands are the most likely to get the nod, as well as extending its facility in Leixlip, County Kildare, Ireland.The UK Government launched its Build Back Better for growth strategy last March, so the decision and rebuff is a significant blow to Johnson’s plans.For many years, the UK was seen as one of the most favourable gateways to Europe for US and Asian countries. But Intel clearly considers the country no longer has a sustainable supply chain resilience, nor can it any longer guarantee free cross-border trade.Gelsinger also bemoaned the current state of the global semiconductor industry, stressing “just about everything is short right now. And even as I and my peers in the industry are working like crazy to catch up, it’s going to be a while”.He opined the supply situation would “incrementally” improve next year and is not likely to stabilize until 2023, but that the current chip crisis is likely to last until Christmas. “There is some possibility that there may be a few IOUs [I Owe You] around the Christmas trees around the world this year,” he quipped.Gelsinger also stressed the company was expecting to secure state subsidies in both Europe and the US, since both have become over-reliant on Asian countries for much of their semiconductor needs. Some two-thirds of the world’s chips are currently produced in Taiwan and South Korea, where semiconductor manufacturing is significantly cheaper.The EU is hoping to double its share of global chip fabrication, from the current low of about 10% to nearer 20% and it probably needs at least one of the top three of TSMC, Samsung or Intel in order to achieve this.The European project is a significant plank in Gelsinger’s ambitious strategy, dubbed IDM 2.0, which envisions an updated version of Intel’s integrated business model. It would see the company not only designing and assembling its own chips, but also offer contract manufacturing operations for other semiconductor suppliers.It would also bolster the existing cluster of expertise in chip manufacturing in Europe at companies such as ASML in the Netherlands and Zeiss in Germany, as well as the Continent’s highly rated research outfits like IMEC in Belgium, CEA-Leti in France and the Fraunhofer Institute in Germany.This article was originally published on EE Times Europe."
78,1,2021/10,Eletimes,India-Taiwan Bargaining í░Chipí▒ can Cripple Chinese Dominance,"Technology and electronics are running the economic and development wheel of the world and Semiconductors are the fuel on which Modern electronics and technology run. From highly sophisticated space station equipment and military-grade weapons and technologies to the desktop or mobile phone on which you must be reading this, every electronic device is fundamentally operating on a chip or a semiconductor. Semiconductors are the cornerstone of everyday electronics and technology.India’s electronics market is one of the largest in the world in terms of consumption. It is likely to grow to USD 400 billion by 2025. While India is one of the largest consumers of electronic devices, it is very sad to know that every chip that is being used in those devices is being imported from elsewhere. Industry experts have been addressing the need for India to become a completely self-reliant manufacturing hub of the world. Furthermore, the perpetual growth and advances in the technological realm and the related industries has expanded the dependency on semiconductor research and escalated the economic value of its manufacturing capacity. It’s not an overstatement to say that semiconductors have powered the modern world.India has done well in design and verification for the semiconductor industry, with most of the global semiconductor companies having an R&D footprint in India, but 100% of our chips, memory and display are imported into the country. Just on semiconductor chips alone, we are probably looking at around $10-12 billion of imports this year at a minimum. Not only this, there has been an already ongoing shortage of chips across the globe, and the recent pandemics and consequent lockdowns in almost every country have brought industries to their knees.To boost the Indian economy, India amongst several other steps, very boldly invited the world’s top chip players to set up their foundries in the motherland. However, there has been a sentiment of over-optimism going around as this is perhaps the third time in the last decade when this bubble has appeared. But, Things might be pointing towards the ‘third time’s charm’ now. Because things are on a positive track this time with Taiwan TSMC, the world’s largest advanced chip manufacturer.TSMC, which powers smartphone chips for Apple, MediaTek, Qualcomm and others, has grown its market share to 56 per cent within the semiconductor contract manufacturer market, according to reports in the first quarter, far surpassing Samsung (18 per cent), United Microelectronics Corporation (7 per cent) and GlobalFoundries (7 per cent).India and Taiwan are in talks on an agreement that could lead to setting up a chip manufacturing unit in South Asia along with tariff reductions on components for producing semiconductors by the end of the year, people familiar with the matter said. This can reduce the dependency on China for countries like the USA, Japan and South Korea as well and it can also lead to diversifying crucial supply-chains networks. Despite its tiny size, the GDP of Taiwan is over 600 billion- dollars which is twice the size of Pakistan’s economy.Officials in New Delhi and Taipei have met in recent weeks to discuss a deal that would bring a chip plant worth an estimated $7.5 billion to India to supply everything from 5G devices to electric cars. India is currently studying possible locations with adequate land, water and manpower while saying it would provide financial support of 50% of capital expenditure from 2023 as well as tax breaks and other incentives.Taiwanese extended branch to bolster economic relations with India is hampered by a host of factors. These include complicated tax regulations (which could be somewhat ameliorated by India’s new goods and services tax regime), corruption, insufficient understanding of each other’s investment environments and markets, cost-inflated high-skill services like business consulting, and linguistic and cultural differences.The trade talks come at a time when democracies across the world are boosting economic and military links to stand up against an increasingly assertive China. While Taiwan has long sought a trade deal with India, officials in New Delhi had been hesitant to anger Beijing, which claims the island democracy as its territory.India has sought to lure high-technology investments as it seeks to become more self-reliant on chips, while Taiwan wants to strengthen its diplomatic presence around the globe as it pushes back against the pressure from China. Beijing has vowed to work toward unifying the island democracy with the mainland, even by force if necessary.Chip shortages have delayed the much-anticipated launch of a smartphone by billionaire Mukesh Ambani’s Reliance Industries that has been co-engineered with Google. Currently, India imports almost all semiconductors to meet demand estimated to reach around $100 billion by 2025 from about $24 billion now.Taiwan has welcomed cooperation between the two sides on semiconductors although it is still evaluating the proposal given a lack of ecosystem for setting up a chip fabrication plant in India, people familiar with the matter said. The Taiwan side has flagged concerns on the supply of water and electricity and suggested that it may be more feasible for India to start creating a chip design sector first before proceeding to build fabs.In February 2019, the Indian government announced the National Electronic Policy 2019, which aims to achieve the target of $400 billion in Indian domestic demand for electronics hardware by 2025, rather than the earlier goal of doing so by 2020. This means several things: for starters, it shows that the current annual growth rate for domestic production (26.7 per cent) has fallen below the targeted growth rate over this time period (2009–2020). Given current levels of domestic production (approximately $59 billion in 2017–2018), India’s capacity to produce electronics hardware does not appear to be on pace to meet the 2010 goal of reaching more than $100 billion by 2020. Beyond that, growth in India’s domestic demand has not yet closed in on the earlier $400 billion targets either, a benchmark also targeted originally for 2020. This implies that it will take longer than anticipated for Indian domestic production to meet the nominal 2020 targets unless the momentum of growth is scaled up drastically (which seems highly unlikely). This only reinforces India’s need for solid partnerships with actors like Taiwan to help meet the production shortfall, and the country’s need for targeted exports in this sector, given that overall market demand is projected to grow exponentially in the coming years.The growing demand in India for electronics hardware complements Taiwan’s comparative advantages and goals of boosting domestic firms and spurring economic growth. Taiwan’s electronics sector accounts for 15.5 per cent of the island’s GDP, while India’s amounts to only 1.7 per cent of its overall GDP. India’s aggregate production of electronics hardware in 2014–2015 was in the range of $32.5 billion, whereas domestic consumption was nearly double that figure; over that period, imports accounted for around 58 per cent of Indian consumption of electronics hardware.Taiwan is a tiny island located in the south-east of China, and the government of Taiwan claims itself to be a ‘Republic of china’, and alleges the Communist Party of China for the forceful occupation of China mainland. The footprints of all the globally acknowledged tensions and controversies of Taiwan can be mapped to the Chinese Civil War and since then the government of the Republic of China has been ruling the island from its capital Taipei. The increasing influence of communist China has almost isolated Taiwan and currently, only 23 smaller countries from the Pacific, Africa and Latin America enjoy diplomatic relations with Taipei. In Spite of that, the USA is still the biggest ally of Taiwan, but that too may be a strategic decision to uplift US bargaining chips against China.On several occasions, China has sternly warned other nations to stay clear of the Taiwan issue. In fact, in May 2021. The Chinese state media Global Times publicly warned Australia to enter Taiwan with retaliatory missiles. To China, Taiwan is an inalienable part of its territory, and China has been relentlessly ramping up campaigns for years to try to persuade businesses and countries alike to accept Taiwan as part of mainland China.You can Change Friends, not Neighbours”After the 1962 Sino-Indian war, India lost initial hopes of good relations with its largest neighbour and became sceptical towards China since then. After the collapse of the Soviet Union in 1991, and India faced the BOP crises, India came up with the “Look East Policy” seeking improved relations with East Asian Countries. This policy also gave a diplomatic push to the Dormant India-Taiwan relations as well, and henceforth India-Taiwan relations have been on a growth curve. The “Bilateral Investment Agreement” in 2002 was the result of that, which led to direct air connectivity between India and Taiwan. Another significant incident happened in 2021, which boosted this relation when Beijing refused to give a visa to a Kashmir based Indian military commander, which questioned the sovereignty of India, and in response to that India decided to suspend its military ties with China and explosively affirmed China to acknowledge ‘One India Policy’.After this incident, the visits between India and Taiwan extended to formal relations. Taiwan hosted the then president of India, APJ Abdul Kalam in 2010. The “Southbound Policy” of 2016 of Taiwan has emphasised good relations with ASEAN and South-Asian countries. The 2020 Galwan crisis with China also acted as a catalyst in strengthening the relations between India and Taiwan, when Taipei criticised the Chinese aggression that happened in Galwan and urged other countries to extend support to India.The economic angle between India-Taiwan relations is perhaps one of the most important aspects of this relation. During 2002-2014, Taiwan invested 66 million dollars in India, but in comparison to that, from 2021 the total investment increased rapidly. Taiwanese company Foxconn has invested 5 billion dollars in India. The India- Taiwan bilateral trade was nearly $6 billion in 2016 with 140 Taiwanese companies operating in India. India also acknowledges the extended support from Taiwan recently by providing medical assistance to help India fight the COVID outbreak.Sealing this deal with Taiwan can be a portrayal of India’s stern and firm approach towards China and the propelling tensions by overlooking the ‘One China Policy’, anymore. If all goes well, then for India this deal would be one of the biggest game-changer and it will boost the Indian economy to reach the 1 trillion dollar mark, perhaps sooner than is expected.Mayank Vashisht | Sub Editor | ELE Times"
210,2,2020/05,Nikkei,TSMC to build $12bn cutting-edge chip plant in US,"TAIPEI/PALO ALTO, U.S. -- Taiwan Semiconductor Manufacturing Co., the world's biggest contract chipmaker, has announced it will build a $12 billion cutting-edge chip factory in the U.S. state of Arizona in a move aimed at addressing Washington's concerns over supply chains and national security."
212,2,2020/05,Nikkei,Chip titan TSMC caught in crossfire between US and China,"TAINAN, Taiwan -- Not even the coronavirus pandemic is stopping the vast expansion plans of Taiwan Semiconductor Manufacturing Co."
214,2,2020/05,Nikkei,Huawei turns to mobile chip rivals to beat US pressure,"TAIPEI -- Huawei Technologies is seeking help from rival mobile-chip makers to withstand a U.S. clampdown aimed at crippling the Chinese company, sources familiar with the matter told the Nikkei Asian Review."
216,2,2020/05,Nikkei,China's Oppo steps up chip ambition as US ban hits Huawei,"TAIPEI -- The U.S. crackdown on China's Huawei Technologies is spurring its biggest domestic rival to build up its own chipmaking capabilities, including by snapping up top engineering talent from its own suppliers."
217,2,2020/05,Eetasia,HiSilicon Breaks Into Semiconductor Top 10,"HiSilicon, China’s leading fabless semiconductor supplier, has emerged as a legitimate player in the global chip market, becoming an increasingly important customer for foundry leader Taiwan Semiconductor Manufacturing Co. (TSMC) while serving as the main chip supplier to its parent company, Chinese telecommunications giant Huawei.Certainly, HiSilicon’s rise to the top ranks of global chip vendors is tied to captive consumption by Huawei — analysts reckon 90 percent of HiSilicon’s sales go to its parent. Still, market tracker IC Insights reported the Chinese fabless leader registered an impressive 54 percent year-on-year gain in chip sales. First quarter revenues pegged by IC Insights at just under $2.7 billion propelled HiSilicon into its top-ten chip suppliers.HiSilicon and GPU leader Nvidia (ranked ninth) bumped Infineon and Japan’s Kioxia Corp. from the market tracker’s list of top chip sales leaders."
328,3,2019/01,Eetasia,Semiconductor Industry Growth Driven by Memory Market,"Worldwide semiconductor revenue totaled $476.7 billion in 2018, a 13.4 percent increase from 2017, according to preliminary results by Gartner, Inc. Memory strengthened its position as the largest semiconductor category, accounting for 34.8 percent of total semiconductor revenue, up from 31 percent in 2017.“The largest semiconductor supplier, Samsung Electronics, increased its lead as the No. 1 vendor due to the booming DRAM market,” said Andrew Norwood, Vice President, Analyst at Gartner. “While 2018 continued to build on the growth established in 2017, the overall gains driven by memory were at half the 2017 growth rate. This is attributed to memory entering a downturn late in 2018.”The combined revenue of the top 25 semiconductor vendors increased by 16.3 percent during 2018 and accounted for 79.3 percent of the market, outperforming the rest of the market, which saw a milder 3.6 percent revenue increase. This is due to the concentration of the memory vendors in the top-25 ranking."
331,3,2019/01,Eetasia,Foundry Market Challenges in the Spotlight,"SAN FRANCISCO — TSMC's announcement last week that it expects its quarterly sales to decline precipitously quarter-to-quarter put the chip foundry market on notice as it begins what is expected to be a challenging year.TSMC (Hsinchu, Taiwan) said it expects sales to decline nearly 14% quarter-to-quarter to between $7.3 billion and $7.4 billion. It would be the largest quarter-to-quarter sales decline for the world's leading foundry since 2009.The expected shortfall has been largely blamed in weaker-than-expected sales of Apple's newest iPhones, which features Apple-designed processors built by TSMC. But the weak sales guidance is also indicative of larger challenges facing the foundry industry, according to Bill McClean, a veteran semiconductor analyst and president of market research firm IC Insights."
310,3,2019/01,Eletimes,Chip Sales increases globally on annual basis in November,"Global semiconductor sales once again increased on an annual basis in November, but posted a month-to-month decline for the first time in nine months.The three-month rolling average of chip sales for November totaled $41.8 billion, according the the World Semiconductor Trade Statistics organization. The total represents an increase of 9.8% compared to November 2017, but a decline of 1.1% compared to October.While semiconductor sales growth has moderated somewhat in recent months, the three-month average of chip sales has increased in every month this year. Sequentially, sales have increased on a month-to-month basis in every month since February, when sales declined 2.2% from January due to typical seasonality.The WSTS, an organization of more than 40 semiconductor companies that pool sales data, is forecasting record chip sales of $477.9 billion this year, which would represent an increase of 15.9% compared to 2017, when industry sales of $412.2 billion set an all-time high.“The global semiconductor industry continues to post solid year-to-year sales increases, and year-to-date revenue through November has surpassed annual sales from all of 2017, but growth has slowed somewhat in recent months,” said John Neuffer, president and CEO of the Semiconductor Industry Association trade group, in a statement.Sales increased on month-to-month basis across all regions in November, led by China’s 17% growth, Neuffer said.Sales also increased on a month-to-month basis in the Americas (8.8%), Europe (5.8%), Japan (5.6%), and the Asia Pacific region (4.4%). Sales increased on a month-to-month basis in Asia Pacific (1.1%), Europe (0.5%) and Japan (0.4%), according to the WSTS. Sales declined month-to-month by 2.7% in China and by 2.2% in the Americas, WSTS said."
